CustomerID,Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,Price_Pre,Price_Pre2,AVSP,AVSP2
12431.0,-28.00000000000001,189.0,25.41539682539674,4803.51,1612.8799999999997,1.0,1,1911.7541666666675,1754.9593333333355,-298.87416666666786,-142.07933333333585
12432.0,-79.0,76.0,52.85078947368442,4016.660000000001,1042.66,1.0,1,1548.2544000000007,1355.5813333333358,-505.59440000000063,-312.9213333333357
12433.0,0.0,227.99999999999997,28.049254385965043,6395.229999999998,6980.639999999999,1.0,1,2704.1292,5271.71073333334,4276.5108,1708.9292666666597
12434.0,-158.0,20.0,12.26499999999979,245.29999999999995,519.8899999999999,1.0,2,265.0394333333334,428.5642666666663,254.85056666666645,91.32573333333357
12435.0,-176.0,19.0,209.4205263157898,3978.989999999999,3850.9,1.0,2,1269.9891000000005,2880.3635333333395,2580.9109,970.5364666666605
12436.0,-8.000000000000012,16.0,31.813124999999964,509.0100000000003,0.0,0.0,2,22.06073333333333,3.3226,-22.06073333333333,-3.3226
12437.0,-6.999999999999995,103.0,26.763689320387968,2756.6599999999994,2140.0000000000014,1.0,1,1154.8176333333333,1859.5341666666666,985.182366666668,280.4658333333348
12438.0,-48.99999999999999,48.99999999999999,18.164693877551173,890.0699999999995,2016.78,1.0,1,565.2695333333334,1572.7393999999986,1451.5104666666666,444.0406000000014
12441.0,-275.0,11.0,15.777272727272653,173.54999999999984,0.0,0.0,3,0.0,0.0,0.0,0.0
12444.0,-30.000000000000014,105.0,25.021619047618902,2627.27,2378.19,1.0,1,1151.5847666666664,2009.717800000002,1226.6052333333337,368.4721999999981
12447.0,-152.0,26.0,18.326538461538068,476.4900000000001,0.0,0.0,0,0.0,0.0,0.0,0.0
12449.0,0.0,132.0,20.640757575757824,2724.580000000001,1342.71,1.0,1,1154.8176333333333,1342.5274666666658,187.8923666666667,0.1825333333342769
12450.0,-65.00000000000001,8.0,24.734999999999978,197.88000000000025,0.0,0.0,4,0.0,0.0,0.0,0.0
12451.0,-56.00000000000002,195.99999999999997,26.560306122448797,5205.8200000000015,3727.7,1.0,1,2190.0523,3331.6428666666725,1537.6477,396.05713333332733
12453.0,-43.000000000000014,43.00000000000001,16.443953488371918,707.09,0.0,0.0,4,0.0,0.0,0.0,0.0
12455.0,-35.99999999999999,71.0,30.65295774647856,2176.3599999999997,290.49999999999994,1.0,2,641.9446666666671,582.08,-351.44466666666716,-291.5800000000001
12456.0,-17.00000000000001,89.99999999999999,24.8694444444444,2238.250000000001,915.6400000000002,1.0,2,317.51626666666675,604.1489333333332,598.1237333333335,311.49106666666705
12457.0,-37.99999999999999,29.0,28.71034482758582,832.6000000000003,1085.1799999999998,1.0,2,367.0663333333334,750.9306666666649,718.1136666666664,334.2493333333349
12458.0,-193.0,19.0,23.25894736842079,441.91999999999973,505.4800000000001,1.0,2,284.92363333333344,451.7152666666672,220.55636666666663,53.764733333332856
12461.0,-2.999999999999989,35.0,23.62514285714269,826.8800000000005,0.0,0.0,2,30.66153333333333,0.2572666666666665,-30.66153333333333,-0.2572666666666665
12462.0,-203.0,44.0,16.847954545454506,741.3099999999998,382.70000000000005,1.0,1,498.24356666666677,492.5574333333327,-115.54356666666672,-109.85743333333266
12463.0,-84.0,64.0,15.224843749999591,974.3899999999993,329.24,1.0,2,368.8389333333334,525.1126,-39.59893333333338,-195.87260000000003
12464.0,-15.000000000000007,21.0,37.16904761904768,780.5500000000001,431.5,1.0,1,542.1126666666665,529.7067999999998,-110.61266666666654,-98.20679999999982
12465.0,-78.00000000000001,26.0,16.95923076923044,440.94000000000017,292.95,1.0,1,464.7872666666668,501.0105333333324,-171.83726666666684,-208.0605333333324
12468.0,-52.000000000000014,40.0,18.100999999999694,724.0399999999997,0.0,0.0,4,0.0,0.0,0.0,0.0
12471.0,-0.9999999999999858,315.0,32.75428571428595,10317.599999999984,8423.320000000003,1.0,1,4499.970666666664,6880.255033333319,3923.349333333339,1543.064966666684
12472.0,-46.99999999999999,294.0,15.743639455781954,4628.630000000006,1600.8499999999995,1.0,1,1723.3861666666678,1882.3242000000016,-122.53616666666835,-281.47420000000216
12473.0,-22.999999999999986,73.0,15.20260273972641,1109.7900000000002,1738.44,1.0,1,638.6735000000001,1567.5427333333353,1099.7665,170.8972666666648
12474.0,-6.999999999999995,273.0,15.433846153846417,4213.440000000001,2903.03,1.0,1,1524.819566666667,2403.1566000000043,1378.2104333333332,499.87339999999585
12476.0,-35.99999999999999,132.0,23.189166666666658,3060.9700000000034,3485.610000000001,1.0,1,1273.4116333333334,2766.835199999999,2212.1983666666674,718.774800000002
12477.0,0.0,207.0,42.180193236715084,8731.300000000003,4385.71,1.0,1,3305.3462000000013,4093.194300000001,1080.3637999999987,292.515699999999
12480.0,-52.000000000000014,113.99999999999999,18.815350877192675,2144.9500000000007,1136.6799999999998,1.0,1,1023.4816666666665,1339.974666666664,113.19833333333338,-203.29466666666417
12481.0,-88.0,158.0,25.925949367088954,4096.3,1494.5599999999995,1.0,1,1489.2212666666674,1833.4146666666663,5.338733333332129,-338.85466666666684
12483.0,-6.999999999999995,56.0,27.983214285714546,1567.0600000000009,760.0699999999999,1.0,1,897.1393333333336,830.1840666666684,-137.0693333333337,-70.11406666666846
12484.0,-8.999999999999998,285.0,12.725087719297921,3626.6499999999996,868.6200000000001,1.0,1,1410.4494666666667,1262.8454666666653,-541.8294666666666,-394.22546666666517
12489.0,-245.0,15.0,22.328666666666354,334.9300000000003,0.0,0.0,3,0.0,0.0,0.0,0.0
12490.0,-2.000000000000003,165.0,21.53084848484811,3552.589999999999,1865.3399999999995,1.0,1,1424.4256000000003,1665.9531333333318,440.9143999999992,199.38686666666763
12492.0,-13.99999999999999,9.0,14.043333333332981,126.38999999999972,136.82,1.0,2,18.263633333333335,56.4105333333333,118.55636666666666,80.4094666666667
12493.0,-74.00000000000001,23.0,18.121304347826065,416.7899999999999,0.0,0.0,4,0.0,0.0,0.0,0.0
12494.0,-66.0,56.0,14.641249999999859,819.9100000000004,319.43999999999994,1.0,1,561.718,386.83433333333346,-242.27800000000002,-67.39433333333352
12500.0,-15.000000000000007,32.0,55.4324999999999,1773.84,2432.4300000000003,1.0,1,952.1019,1971.0313999999973,1480.3281000000002,461.39860000000294
12501.0,-224.00000000000003,160.0,13.060499999999847,2089.68,0.0,0.0,3,0.0,0.0,0.0,0.0
12502.0,-4.000000000000006,147.0,25.332448979591756,3723.8699999999994,0.0,0.0,2,346.03630000000015,176.52926666666676,-346.03630000000015,-176.52926666666676
12503.0,-245.99999999999997,1.0,-1126.0,-1126.0,0.0,0.0,3,0.0,0.0,0.0,0.0
12505.0,-210.0,1.0,-4.500000000000127,-4.500000000000079,0.0,0.0,3,0.0,0.0,0.0,0.0
12506.0,-141.0,23.0,3.19565217391305,73.50000000000004,0.0,0.0,0,0.0,0.0,0.0,0.0
12507.0,-43.000000000000014,23.0,54.698260869565495,1258.0599999999997,0.0,0.0,4,0.0,0.0,0.0,0.0
12509.0,-193.0,7.0,25.214285714286007,176.50000000000017,0.0,0.0,0,0.0,0.0,0.0,0.0
12510.0,-51.0,33.0,29.774848484848523,982.57,0.0,0.0,4,0.0,0.0,0.0,0.0
12513.0,-21.000000000000014,35.0,17.49400000000035,612.29,-25.5,1.0,2,195.1397,99.87126666666664,-220.6397,-125.37126666666664
12514.0,-176.0,51.00000000000001,19.954509803921773,1017.6800000000003,0.0,0.0,0,0.0,0.0,0.0,0.0
12515.0,-262.0,16.0,23.981250000000017,383.7000000000002,0.0,0.0,3,0.0,0.0,0.0,0.0
12516.0,-88.99999999999999,13.0,44.86153846153826,583.1999999999999,728.86,1.0,2,296.8838000000001,536.72988,431.9761999999999,192.13012000000003
12517.0,-35.00000000000001,184.0,8.362500000000228,1538.6999999999991,926.1899999999999,1.0,1,889.8997000000005,926.9045666666673,36.290299999999434,-0.7145666666673378
12518.0,-19.00000000000001,18.0,18.046111111110775,324.8299999999998,1732.06,1.0,1,460.2422000000002,1434.3659333333324,1271.8177999999998,297.6940666666676
12520.0,-51.0,124.0,16.081451612902978,1994.1000000000004,588.4100000000001,1.0,2,565.3268000000004,595.5872000000012,23.083199999999692,-7.177200000001108
12521.0,-51.0,37.99999999999999,15.781052631579218,599.6800000000002,0.0,0.0,4,0.0,0.0,0.0,0.0
12523.0,-15.999999999999993,63.00000000000001,16.154761904762175,1017.75,727.82,1.0,1,585.2559666666667,725.3458666666685,142.56403333333333,2.474133333331565
12524.0,-71.0,116.0,26.91793103448244,3122.480000000001,1363.2400000000002,1.0,1,1285.813333333333,1431.159533333332,77.42666666666719,-67.91953333333186
12526.0,-2.999999999999989,29.0,17.941379310344445,520.3000000000002,796.3599999999998,1.0,1,459.9970333333334,762.5928000000002,336.3629666666664,33.76719999999955
12527.0,-203.0,15.0,18.994666666666873,284.9199999999999,63.790000000000006,1.0,2,281.21696666666674,163.24166666666704,-217.42696666666671,-99.45166666666704
12528.0,-21.000000000000014,68.0,18.767205882352723,1276.1700000000005,646.1100000000001,1.0,1,675.7468333333335,761.4392000000004,-29.636833333333357,-115.32920000000024
12530.0,-17.00000000000001,48.0,24.645833333333204,1182.9999999999995,440.63,1.0,2,50.51836666666666,133.8373333333333,390.1116333333333,306.7926666666667
12534.0,-39.00000000000001,63.00000000000001,17.288571428571206,1089.1799999999998,0.0,0.0,4,0.0,0.0,0.0,0.0
12535.0,0.0,34.0,21.06911764705849,716.3500000000005,0.0,0.0,2,31.489599999999996,16.280466666666666,-31.489599999999996,-16.280466666666666
12539.0,-170.99999999999997,231.0,12.129177489177177,2801.8399999999983,1050.66,1.0,1,1147.3273333333332,1233.2186000000013,-96.66733333333309,-182.5586000000012
12540.0,-0.9999999999999858,322.0,28.51291925465837,9181.159999999998,4127.88,1.0,1,3683.0314000000003,4262.9193000000005,444.8485999999998,-135.03930000000037
12541.0,-82.0,28.0,19.147857142856992,536.1399999999999,445.03999999999985,1.0,1,467.2231666666668,657.7220666666653,-22.183166666666978,-212.6820666666655
12545.0,-168.0,34.0,18.474999999999913,628.1499999999997,372.24,1.0,2,348.3079333333333,389.2762666666662,23.932066666666685,-17.036266666666165
12547.0,-106.0,8.0,25.9750000000004,207.79999999999993,0.0,0.0,0,0.0,0.0,0.0,0.0
12548.0,-75.0,5.0,19.040000000000358,95.19999999999975,0.0,0.0,4,0.0,0.0,0.0,0.0
12551.0,-266.0,10.0,16.800000000000363,167.9999999999998,0.0,0.0,3,0.0,0.0,0.0,0.0
12553.0,-19.00000000000001,138.0,17.270217391304744,2383.2900000000004,1268.9599999999998,1.0,1,1118.7193666666665,1380.2948666666655,150.24063333333334,-111.33486666666568
12556.0,-59.99999999999999,67.0,4.670149253731637,312.9,290.8099999999999,1.0,2,284.92363333333344,271.7950666666668,5.886366666666447,19.01493333333309
12557.0,-66.99999999999999,29.0,310.37793103448274,9000.960000000001,2990.0,1.0,1,4255.017700000002,5331.584599999999,-1265.0177000000022,-2341.584599999999
12559.0,-219.0,22.0,24.373181818181813,536.2099999999997,0.0,0.0,3,0.0,0.0,0.0,0.0
12560.0,-8.999999999999998,83.0,16.91192771084305,1403.6899999999996,697.7,1.0,1,754.0329666666671,710.8235333333322,-56.33296666666706,-13.123533333332148
12561.0,-211.0,16.0,14.928125000000033,238.8499999999998,0.0,0.0,3,0.0,0.0,0.0,0.0
12562.0,-35.00000000000001,78.00000000000001,20.57987179487149,1605.229999999999,2176.5100000000007,1.0,1,898.8665333333338,1687.9349333333355,1277.6434666666669,488.5750666666652
12564.0,-170.0,21.0,21.75714285714266,456.9,0.0,0.0,0,0.0,0.0,0.0,0.0
12565.0,-190.0,10.0,13.116999999999807,131.17000000000004,0.0,0.0,0,0.0,0.0,0.0,0.0
12567.0,-4.999999999999992,382.0,19.8001047120421,7563.639999999999,1551.2999999999988,1.0,1,2794.120633333334,2095.1977333333293,-1242.820633333335,-543.8977333333305
12569.0,-0.9999999999999858,94.00000000000001,22.616808510638375,2125.9799999999987,1939.01,1.0,1,1007.5979666666664,1621.8349000000023,931.4120333333336,317.17509999999766
12571.0,-30.000000000000014,14.0,17.73928571428549,248.34999999999974,271.26,1.0,1,322.1048333333332,245.1339666666664,-50.84483333333321,26.126033333333595
12573.0,-136.0,28.0,5.7335714285710235,160.5399999999997,0.0,0.0,0,0.0,0.0,0.0,0.0
12574.0,-224.00000000000003,11.0,19.859090909091258,218.44999999999993,0.0,0.0,3,0.0,0.0,0.0,0.0
12576.0,-4.000000000000006,63.00000000000001,14.725396825396627,927.6999999999999,379.2799999999999,1.0,1,561.718,519.3972999999994,-182.43800000000005,-140.1172999999995
12577.0,-268.0,67.0,2.923731343283844,195.8900000000001,399.5099999999999,1.0,1,334.91219999999987,408.9263333333336,64.5978,-9.41633333333374
12578.0,-225.0,76.0,20.62513157894742,1567.5099999999995,1185.85,1.0,1,909.2962333333335,1149.0941333333355,276.55376666666643,36.75586666666436
12580.0,-155.0,24.0,17.32083333333332,415.69999999999993,0.0,0.0,0,0.0,0.0,0.0,0.0
12582.0,-147.0,22.0,23.243636363636277,511.36000000000007,0.0,0.0,0,0.0,0.0,0.0,0.0
12583.0,-15.000000000000007,147.0,28.66809523809559,4214.210000000001,2973.130000000001,1.0,1,1547.0884000000003,2354.234400000001,1426.0416000000007,618.8955999999998
12584.0,-35.99999999999999,41.99999999999999,16.38785714285748,688.2899999999996,1205.6599999999996,1.0,1,492.6708333333335,928.542866666667,712.989166666666,277.1171333333326
12585.0,-143.0,97.0,20.441340206185377,1982.8099999999986,0.0,0.0,0,106.93523333333333,0.0,-106.93523333333333,0.0
12586.0,-277.0,1.0,-17.000000000000114,-17.00000000000009,196.94,1.0,1,306.62559999999996,311.6606000000003,-109.68559999999997,-114.72060000000027
12589.0,-53.0,10.0,13.149999999999997,131.5,515.18,1.0,1,287.7667333333333,432.30386666666675,227.41326666666663,82.8761333333332
12590.0,-99.0,69.99999999999999,140.87685714285738,9861.380000000003,0.0,0.0,4,1310.6815666666666,1333.3358666666668,-1310.6815666666666,-1333.3358666666668
12591.0,-226.0,26.0,17.417307692307286,452.84999999999997,0.0,0.0,3,0.0,0.0,0.0,0.0
12592.0,-0.9999999999999858,18.0,24.31111111111149,437.5999999999998,0.0,0.0,2,22.06073333333333,0.0,-22.06073333333333,0.0
12593.0,-17.00000000000001,21.0,19.909523809523417,418.10000000000014,0.0,0.0,2,27.17946666666666,7.7982000000000005,-27.17946666666666,-7.7982000000000005
12594.0,-30.000000000000014,94.00000000000001,26.72234042553213,2511.8999999999996,808.32,1.0,1,1122.3320999999999,1045.1409333333354,-314.0120999999998,-236.82093333333535
12596.0,-151.0,15.0,17.99666666666674,269.95,348.32,1.0,2,279.37646666666666,340.1659333333332,68.94353333333333,8.154066666666779
12597.0,-92.00000000000001,78.00000000000001,18.318076923077196,1428.8099999999997,2254.320000000001,1.0,1,774.4663333333336,1673.5681333333357,1479.8536666666673,580.7518666666654
12598.0,-70.00000000000001,64.0,24.437187500000125,1563.9800000000007,1438.7000000000003,1.0,1,901.9788333333338,1187.6842000000015,536.7211666666665,251.01579999999876
12599.0,-35.00000000000001,48.0,17.854999999999702,857.0400000000004,175.54000000000002,1.0,1,565.2695333333334,540.9819999999992,-389.72953333333334,-365.44199999999915
12600.0,-21.000000000000014,49.99999999999999,38.37120000000034,1918.5600000000004,662.48,1.0,1,921.9518666666669,1085.9827666666674,-259.47186666666687,-423.5027666666674
12601.0,-97.99999999999999,29.0,19.63999999999961,569.5600000000002,0.0,0.0,4,0.0,0.0,0.0,0.0
12604.0,-170.0,10.0,17.849999999999874,178.5,75.67999999999999,1.0,2,262.3089666666668,221.41033333333334,-186.62896666666677,-145.73033333333336
12605.0,-274.0,3.0,-2.500000000000161,-7.500000000000132,0.0,0.0,3,0.0,0.0,0.0,0.0
12609.0,-95.0,43.00000000000001,18.62162790697697,800.7300000000004,326.12,1.0,2,367.0663333333334,355.931533333334,-40.94633333333337,-29.811533333334012
12610.0,-15.000000000000007,73.99999999999999,16.820270270270452,1244.7000000000003,813.2899999999998,1.0,1,675.7468333333335,744.6120666666651,137.54316666666637,68.67793333333475
12613.0,-106.0,73.99999999999999,19.763783783783854,1462.52,1756.4599999999998,1.0,1,825.4908000000003,1413.4897333333333,930.9691999999995,342.9702666666665
12614.0,-186.0,20.0,15.779999999999832,315.5999999999998,0.0,0.0,0,0.0,0.0,0.0,0.0
12615.0,-77.0,31.0,20.475483870967444,634.74,1656.4500000000005,1.0,1,478.13916666666677,1321.0540666666684,1178.3108333333337,335.3959333333321
12616.0,-4.000000000000006,35.0,19.631428571428824,687.1000000000003,-29.849999999999998,1.0,2,26.696266666666663,-2.393133333333333,-56.54626666666666,-27.456866666666663
12619.0,-24.99999999999999,40.0,42.444499999999636,1697.7800000000009,1517.0300000000002,1.0,1,925.0567,1486.3107333333323,591.9733000000002,30.719266666667863
12620.0,-113.0,33.0,17.020000000000252,561.6599999999997,777.7499999999998,1.0,1,469.42893333333353,758.3260333333329,308.32106666666624,19.423966666666843
12621.0,0.0,353.0,28.661303116147394,10117.439999999993,3494.63,1.0,1,3963.7699333333335,4245.407500000003,-469.1399333333334,-750.7775000000029
12622.0,-141.0,11.0,16.372727272727424,180.1000000000001,0.0,0.0,0,0.0,0.0,0.0,0.0
12623.0,-185.0,18.0,16.950000000000177,305.1000000000002,0.0,0.0,0,0.0,0.0,0.0,0.0
12624.0,-15.000000000000007,37.99999999999999,16.87184210526293,641.1300000000002,0.0,0.0,2,23.915666666666663,7.527066666666666,-23.915666666666663,-7.527066666666666
12625.0,-119.99999999999999,91.0,28.72879120879103,2614.32,0.0,0.0,0,252.3497,9.800933333333335,-252.3497,-9.800933333333335
12626.0,-21.000000000000014,219.0,20.739132420091313,4541.870000000002,1846.4799999999996,1.0,1,1626.3306666666674,1714.8609333333352,220.14933333333215,131.61906666666437
12627.0,-4.999999999999992,141.0,19.346312056737556,2727.8299999999995,1750.7000000000005,1.0,1,1154.8176333333333,1539.7901666666696,595.8823666666672,210.90983333333088
12633.0,-37.99999999999999,88.0,21.879545454545074,1925.4,215.23,1.0,2,532.405366666667,423.4774666666677,-317.17536666666695,-208.2474666666677
12635.0,-62.999999999999986,40.0,17.09099999999964,683.6399999999998,1005.5399999999996,1.0,2,358.2963,813.6796666666656,647.2436999999996,191.86033333333398
12637.0,0.0,317.0,17.64936908517331,5594.850000000006,358.3999999999999,1.0,2,878.3827333333334,740.9541333333327,-519.9827333333335,-382.5541333333328
12639.0,-147.0,22.0,22.095454545454192,486.09999999999985,0.0,0.0,0,0.0,0.0,0.0,0.0
12641.0,-24.000000000000004,10.0,18.5900000000001,185.90000000000003,0.0,0.0,4,0.0,0.0,0.0,0.0
12642.0,-15.999999999999993,24.0,15.268750000000223,366.4500000000002,646.8100000000001,1.0,1,454.19440000000003,559.080799999999,192.61560000000003,87.72920000000101
12643.0,-37.00000000000001,24.0,139.35999999999967,3344.64,0.0,0.0,4,3.3968,0.0,-3.3968,0.0
12644.0,-37.99999999999999,31.0,15.41645161290348,477.9100000000001,0.0,0.0,4,0.0,0.0,0.0,0.0
12645.0,-8.000000000000012,60.0,21.51766666666674,1291.0600000000004,464.32,1.0,1,675.7468333333335,543.1744000000007,-211.4268333333335,-78.85440000000068
12647.0,-35.00000000000001,99.0,28.6243434343431,2833.8100000000013,836.11,1.0,1,1152.3946999999998,1005.1301333333329,-316.2846999999998,-169.02013333333286
